id,nombre,latitud,longitud
6287321,OXXO SUC 50ELL ESTRELLA MXL,32.60197442,-115.388822
9397074,OXXO SUC 50EM7 BERMUDAZ MXL,32.4953838,-115.3953694
6780546,OXXO SUC 50EMM TOLUCA MXL,32.41866977,-115.067292
6287279,OXXO SUC 50EMW EL MARINO MXL,31.02267982,-114.8336856
6283119,OXXO SUC 50ENS ENSENADA TIJ,32.53259652,-117.1145833
6282957,OXXO SUC 50EOG DIEGO RIVERA TIJ,32.52124293,-117.0153732
9411789,OXXO SUC 50EOX ARGON TIJ,32.24480076,-116.9343332
6286177,OXXO SUC 50EPN ESTANCIA TIJ,31.84187003,-116.6031155
6282776,OXXO SUC 50ERB EREBIA MXL,32.57553689,-115.3605827
6287099,OXXO SUC 50ERD CAMINO VERDE TIJ,32.49145549,-116.9712794
6780449,OXXO SUC 50ERH ESTADO 29 TIJ,31.86248357,-116.5807994
6287121,OXXO SUC 50ERN TERAN TIJ,32.51634847,-116.8890022
6287136,OXXO SUC 50ERR FERROCARRIL TIJ,32.49740528,-116.9540641
6287314,OXXO SUC 50ESQ ESPANA MXL,32.61677225,-115.3752664
6285923,OXXO SUC 50EUC EUCALIPTO MXL,32.64250839,-115.389425
9419641,OXXO SUC 50EV4 NILO TIJ,32.47131819,-116.9278757
6287359,OXXO SUC 50EVA BREVA TIJ,32.48014823,-116.9392019
6282945,OXXO SUC 50EWB BARDOT TIJ,32.504268,-116.8575323
6282934,OXXO SUC 50EWN NOGAL TIJ,32.509553,-116.8373465
6286176,OXXO SUC 50EWS CAMPOS TIJ,32.46657034,-116.9161365
6282955,OXXO SUC 50EWU DEL ARBUSTO TIJ,32.43095876,-116.9453053
6854793,OXXO SUC 50EXI ELIAS CALLES MXL,32.58753133,-115.5671461
6282657,OXXO SUC 50EYI VISTA HERMOSA TIJ,31.81473504,-116.5953145
6286304,OXXO SUC 50EYN PABELLON TIJ,32.40858093,-117.0476866
6282661,OXXO SUC 50EZH ARCE TIJ,31.87392228,-116.5776406
6282663,OXXO SUC 50EZI DESTINO TIJ,30.5166235,-115.9281084
6282960,OXXO SUC 50EZR FINISTERRA TIJ,32.49204576,-116.9203487
6282942,OXXO SUC 50EZV VERGEL TIJ,32.45798728,-116.8388238
6792301,OXXO SUC 50EZZ SAN PABLO TIJ,32.44974307,-116.925243
9435517,OXXO SUC 50F08 RIO YAQUI TIJ,32.51229968,-116.9442007
6780659,OXXO SUC 50F5E GUILLERMO PRIETO TIJ,32.50764368,-116.9732617
9392839,OXXO SUC 50F6R CUYUTLAN MXL,32.64108667,-115.5054432
9412469,OXXO SUC 50F6W OCEANO ATLANTICO MXL,32.63370638,-115.4812366
9453869,OXXO SUC 50F9X BALCONES TIJ,32.53535551,-116.9351097
6285139,OXXO SUC 50FAL ANDES TIJ,32.42088615,-116.9697991
9409122,OXXO SUC 50FB4 CONQUISTADORES TIJ,32.4754577,-116.9682825
6287061,OXXO SUC 50FEP FELIPA VAZQUEZ MXL,32.60747561,-115.4683281
6780686,OXXO SUC 50FFH TONALA TIJ,32.4903061,-116.8535684
6286106,OXXO SUC 50FGP PORTICOS TIJ,32.44321016,-117.0275566
6285124,OXXO SUC 50FGX RINCONES MXL,32.55714657,-115.3330331
6287376,OXXO SUC 50FHD ABEJAS TIJ,32.46844089,-116.8497507
6851277,OXXO SUC 50FI5 JACINTO TIJ,32.47175192,-116.8409937
6780548,OXXO SUC 50FJX LUPITA II TIJ,32.47641763,-117.0245188
6283370,OXXO SUC 50FLD FLORIDO TIJ,32.46195628,-116.8803874
6287274,OXXO SUC 50FLP SAN FELIPE MXL,32.56279597,-115.4202117
6285058,OXXO SUC 50FMB TERRABELLA TIJ,32.53088568,-116.8781394
6282672,OXXO SUC 50FMZ FAMOSA TIJ,31.87407547,-116.6092051
6282716,OXXO SUC 50FNS VERONA MXL,32.64264023,-115.3839123
9449214,OXXO SUC 50FO8 HISENSE TIJ,32.39170727,-117.0512427
6282763,OXXO SUC 50FOW 5 DE FEBRERO MXL,32.62091915,-115.4339635
6854806,OXXO SUC 50FOX ESCORPION TIJ,31.78528822,-116.5686927
6711584,OXXO SUC 50FPB CEMEX TIJ,31.85087696,-116.5784295
6282946,OXXO SUC 50FPD BICENTENARIO TIJ,32.49648704,-116.8866314
6286099,OXXO SUC 50FPF PERIFERICO TIJ,31.847382,-116.5965705
6287283,OXXO SUC 50FRD FLORIDO II MXL,32.59984612,-115.3689242
6284975,OXXO SUC 50FRT VILLA FLORESTA TIJ,32.36446081,-117.0597319
6282919,OXXO SUC 50FTU HUMBOLT TIJ,32.54209872,-116.9237587
6284029,OXXO SUC 50FUO ALCALA TIJ,32.53792463,-117.0396962
6282760,OXXO SUC 50FVB VILLAS DE COL MXL,32.59425114,-115.3670268
6285137,OXXO SUC 50FVQ LA PAZ TIJ,32.51834147,-116.9632642
6288373,OXXO SUC 50FVU MADRID TIJ,32.5396383,-117.0191308
6282770,OXXO SUC 50FWD FUNDADORES MXL,32.59449075,-115.5187589
6284773,OXXO SUC 50FWS CHETUMAL MXL,31.02435826,-114.8391814
6285153,OXXO SUC 50FXF SANTA ELENA TIJ,32.49817364,-116.987923
6282929,OXXO SUC 50FXT FRONTERA TIJ,32.53437895,-117.0732486
9438281,OXXO SUC 50FYI PARAJES MXL,32.55447294,-115.341058
6288391,OXXO SUC 50FYV BAHIA TIJ,31.85618663,-116.6026573
6848567,OXXO SUC 50G52 LAGO AZUCENAS,32.62396485,-115.4765276
6851491,OXXO SUC 50G8F SANTA CRUZ TIJ,32.44791896,-117.0174891
6287365,OXXO SUC 50GBN BENTON TIJ,32.49101228,-116.9532987
6705956,OXXO SUC 50GDT SANTA BARBARA TIJ,32.50557646,-116.9851487
6780652,OXXO SUC 50GEE PASEO PLAYAS TIJ,32.51173151,-117.1201129
6285056,OXXO SUC 50GEG DATIL TIJ,32.51901435,-116.8894832
6287127,OXXO SUC 50GEL DEL ANGEL TIJ,32.49151158,-117.0146009
6288382,OXXO SUC 50GGW SAN VICENTE TIJ,31.32618628,-116.2484253
6282667,OXXO SUC 50GGY SAN JUAN TIJ,31.89862862,-116.5764944
6287313,OXXO SUC 50GHC GRAN HACIENDA MXL,32.60443212,-115.480172
6287347,OXXO SUC 50GHH CHEVIGAS TIJ,32.53904338,-116.901861
6285926,OXXO SUC 50GHL CHILPANCINGO TIJ,32.52997991,-116.8997867
6286110,OXXO SUC 50GHN GRAN HOTEL TIJ,32.51310667,-117.0063961
6286146,OXXO SUC 50GHU NAYARIT TIJ,32.46353182,-116.9732429
6285140,OXXO SUC 50GIQ VALLE SAN PEDRO TIJ,32.45291499,-116.682097
6287100,OXXO SUC 50GIS MAGISTERIAL TIJ,32.54382468,-116.9024103
6780440,OXXO SUC 50GJL DE LAS MINAS TIJ,31.97498165,-116.65484
6287412,OXXO SUC 50GJP POLVORA MXL,32.55278027,-115.2145347
6780473,OXXO SUC 50GKN NUEVA CALI TIJ,31.71602714,-116.571828
6284774,OXXO SUC 50GKR GRANADA MXL,32.59833134,-115.4613601
6287085,OXXO SUC 50GLI LA GLORIA TIJ,32.44715169,-117.0096246
6287201,OXXO SUC 50GLT GALATEA MXL,32.60753111,-115.4790418
6796427,OXXO SUC 50GMB NIDO MXL,32.65769862,-115.4476594
6780588,OXXO SUC 50GMJ SAN ADRIAN MXL,32.63771124,-115.4086981
6288380,OXXO SUC 50GMO CONSTITUCION TIJ,32.52957653,-117.0377921
6282669,OXXO SUC 50GNK IGNACIO ALLENDE TIJ,31.9134365,-116.5857554
6287202,OXXO SUC 50GNN GOMEZ MORIN MXL,32.61446892,-115.4261267
9441477,OXXO SUC 50GQ9 LORETOS TIJ,32.46620861,-116.9375796
6285893,OXXO SUC 50GRY ARROYO TIJ,31.78672197,-116.5653502
6285141,OXXO SUC 50GSB BALAREZO TIJ,32.51942828,-117.0240371
6285106,OXXO SUC 50GSD CAMPESTRE GAS MXL,32.58422503,-115.4291476
6288351,OXXO SUC 50GSM CARMEN MXL,32.66179199,-115.4914761
6725443,OXXO SUC 50GSU ACACIAS MXL,32.64416262,-115.4467601
6285049,OXXO SUC 50GSX CENTINELA TIJ,32.48725085,-116.8637937
6285128,OXXO SUC 50GSY CULIACAN II MXL,32.66335814,-115.4333942
6287377,OXXO SUC 50GUI AGUILA TIJ,32.49923997,-116.9039296
6282753,OXXO SUC 50GVC GPE VICTORIA MXL,32.28932878,-115.1026503
6790433,OXXO SUC 50GWH FELIPE ANGELES TIJ,32.53290426,-116.3463329
6285046,OXXO SUC 50GWJ ZIRCON TIJ,32.39948557,-116.9422784
9332918,OXXO SUC 50GWT BRACAMONTES TIJ,32.48024949,-116.9899191
6288394,OXXO SUC 50GWX ALAMEDA TIJ,31.87945808,-116.590209
6780459,OXXO SUC 50GYE PLAYA HERMOSA TIJ,31.83167191,-116.6090506
6288383,OXXO SUC 50GYI LOS GLOBOS TIJ,31.86534402,-116.6035617
6282712,OXXO SUC 50GYQ ALAMO MXL,32.66988817,-115.3941608
6287342,OXXO SUC 50GYZ GIRASOL TIJ,32.49497586,-116.9020164
9435518,OXXO SUC 50H0B VILLANUEVA TIJ,32.51755142,-116.7786411
9419642,OXXO SUC 50H25 TOPACIO TIJ,32.50981832,-117.0499902
9466357,OXXO SUC 50H6Q XICO TIJ,32.55317051,-116.8839422
9444047,OXXO SUC 50H7H SAUCO TIJ,32.45808311,-116.9191798
6287063,OXXO SUC 50HAR HACIENDA DEL REAL MXL,32.61108759,-115.4871205
6282785,OXXO SUC 50HAW HAWAI MXL,32.61824367,-115.4885645
6787810,OXXO SUC 50HBM FORTALEZA TIJ,32.51569576,-116.8676476
6288362,OXXO SUC 50HCZ CATAVINA TIJ,32.40555849,-116.7332964
6283526,OXXO SUC 50HDO HIPODROMO TIJ,32.5039786,-116.9987105
6287428,OXXO SUC 50HFD FE TIJ,32.44761453,-117.0427865
6287337,OXXO SUC 50HGY NUEVO LEON TIJ,32.56426106,-116.6262113
6286153,OXXO SUC 50HHH LAGO TIJ,32.5080535,-116.9261639
9409123,OXXO SUC 50HI9 EUGENIA TIJ,32.51520885,-116.8920075
6285941,OXXO SUC 50HIN RHIN MXL,32.62178854,-115.5252158
6283173,OXXO SUC 50HIP HIPICO MXL,32.6686865,-115.4325274
6282710,OXXO SUC 50HJF DEL ROBLE MXL,32.6026156,-115.3581982
6282740,OXXO SUC 50HKA PUERTA DE ALCALA MXL,32.65064915,-115.3849225
6284784,OXXO SUC 50HNB EL MIRADOR TIJ,32.53303078,-117.0902271
6282719,OXXO SUC 50HNF MONTALBO MXL,32.58508974,-115.4729443
6287333,OXXO SUC 50HNG EL HONGO TIJ,32.51489094,-116.3059626
6287363,OXXO SUC 50HNO GRANADO TIJ,32.40866163,-116.9629128
9443902,OXXO SUC 50HOD TAMPICO MXL,32.64415607,-115.4864692
6288379,OXXO SUC 50HOX LINCOLN TIJ,32.52229303,-117.0137166
6287203,OXXO SUC 50HRI HACIENDA DEL RIO MXL,32.61130259,-115.3775357
6285161,OXXO SUC 50HRV MARITIMO TIJ,32.48917531,-116.9371284
6287393,OXXO SUC 50HRZ JOSE HAROZ TIJ,32.36591959,-117.0543834
6851183,OXXO SUC 50HS9 MOCTEZUMA TIJ,32.47631969,-116.9738751
6286124,OXXO SUC 50HTA SANCHEZ TABOADA TIJ,32.46941556,-116.9724906
6282762,OXXO SUC 50HUQ HUIQUINO MXL,32.57757022,-115.3769406
6282656,OXXO SUC 50HXW DEL MAR TIJ,31.82561177,-116.6006886
6286134,OXXO SUC 50HYH LA MARQUE TIJ,32.52019478,-117.0872063
6286250,OXXO SUC 50HZM ALAMAR TIJ,32.51319607,-116.9616096
6852022,OXXO SUC 50I17 2 DE OCTUBRE MXL,32.66461368,-115.4051807
6780624,OXXO SUC 50I1J TURIN TIJ,32.52798206,-117.060312
6288402,OXXO SUC 50IAP PRIMO TAPIA TIJ,32.22464429,-116.9181696
6282735,OXXO SUC 50IBA ISABA MXL,32.57858602,-115.4712031
6287111,OXXO SUC 50IBE ISABELA TIJ,32.51033806,-116.8751104
6282744,OXXO SUC 50IED 16 DE SEPTIEMBRE MXL,32.62469476,-115.4294677
6285156,OXXO SUC 50IGF MARTIRES TIJ,32.48133035,-117.0373832
6282769,OXXO SUC 50IGN SAN IGNACIO MXL,32.65449952,-115.5342554
6284031,OXXO SUC 50IHX RUIZ CORTINEZ TIJ,32.53093303,-117.0119409
6287286,OXXO SUC 50IJC CASTIBLANCO MXL,32.57843682,-115.4798959
9396562,OXXO SUC 50ILF SANTA CECILIA MXL,32.61122603,-115.4629752
6288410,OXXO SUC 50ILK CAMPINA TIJ,32.46659865,-116.9161132
6288412,OXXO SUC 50IMV PALMA REAL TIJ,32.3890324,-116.9596999
6287372,OXXO SUC 50INL INDUSTRIAL TIJ,32.53786791,-116.9189969
6851492,OXXO SUC 50IQ0 MICHOACAN TIJ,32.54885192,-116.8949576
6780511,OXXO SUC 50ISZ HERES MXL,32.61394691,-115.3688651
6283356,OXXO SUC 50ITN INSURGENTES TIJ,32.50527086,-116.9538371
6288343,OXXO SUC 50ITP ISLAS AGRARIAS MXL,32.61405173,-115.3267507
6780521,OXXO SUC 50ITT PLUVIAL TIJ,32.49385984,-117.0693794
6282739,OXXO SUC 50IVM MONTECARLO IV MXL,32.64616598,-115.3920273
6287436,OXXO SUC 50IWT MERCADO LA FE TIJ,32.44239025,-117.0283578
6282743,OXXO SUC 50IWW TAPICEROS MXL,32.65279048,-115.4612058
6282714,OXXO SUC 50IWY LAS GARZAS MXL,32.66944614,-115.4029052
6287336,OXXO SUC 50IXB MIXCOAC TIJ,32.57107953,-116.6116901
6283615,OXXO SUC 50IXP INDEPENDENCIA TIJ,32.52528797,-117.0452555
6282799,OXXO SUC 50IYJ JARDIN TECATE TIJ,32.57315577,-116.6313605
6283184,OXXO SUC 50IZS INSURGENTES II MXL,32.62969765,-115.4231344
9424095,OXXO SUC 50J2Z CUENCA DIAZ MXL,32.61071198,-115.5044438
9400155,OXXO SUC 50J3D LILA TIJ,32.47755419,-116.8467486
6852023,OXXO SUC 50J6T VICENTE TIJ,32.49169311,-116.8844394
6283229,OXXO SUC 50JAL JARDINES DEL LAGO MXL,32.62394495,-115.4863258
6283618,OXXO SUC 50JAN JARDIN TIJ,32.50860548,-117.0630194
6287378,OXXO SUC 50JBT JIBARITO TIJ,32.48124219,-117.0753014
6287434,OXXO SUC 50JCD JACARANDA TIJ,32.43463615,-117.0653425
6282921,OXXO SUC 50JCQ CARRASCO TIJ,32.50145403,-116.9704701
6282925,OXXO SUC 50JCW BRAVO TIJ,32.48618946,-117.0274623
6285889,OXXO SUC 50JDR ALEJANDRITA MXL,32.58733464,-115.3540217
6287322,OXXO SUC 50JDS ROSA DEL DESIERTO MXL,32.58243817,-115.3561954
6282943,OXXO SUC 50JFQ ALFA TIJ,32.53546322,-117.0378155
6282660,OXXO SUC 50JGK GALEON TIJ,31.86174525,-116.5951555
6282954,OXXO SUC 50JGQ DE LAS GRANJAS TIJ,32.49117508,-116.9287535
6284027,OXXO SUC 50JHF MUJICA TIJ,32.52800232,-116.9479293
6284785,OXXO SUC 50JIE PARAISO TIJ,32.50896017,-116.9865418
6286168,OXXO SUC 50JIL LAS VILLAS TIJ,32.53006776,-116.8998335
6287316,OXXO SUC 50JKC SANTA ISABEL MXL,32.58905252,-115.5796808
6288358,OXXO SUC 50JLB OMEGA TIJ,32.46172087,-116.9635172
6282939,OXXO SUC 50JLD RAYON TIJ,32.52642911,-117.0410768
6852045,OXXO SUC 50JM1 MARTE TIJ,32.46250723,-116.9772592
9409124,OXXO SUC 50JM3 AZALEA TIJ,32.52111424,-116.7788386
6287101,OXXO SUC 50JMT MATAMOROS III TIJ,32.51943914,-116.8643164
6282717,OXXO SUC 50JNQ LIMONERO MXL,32.56215076,-115.4205217
6285950,OXXO SUC 50JON VALLE VISTA TIJ,32.5232452,-116.9313558
6282940,OXXO SUC 50JOW SIETE TIJ,32.4683515,-116.9255032
6282944,OXXO SUC 50JPL ARCOS TIJ,32.51351894,-116.8545758
6285910,OXXO SUC 50JPR DEL PRADO MXL,32.57859833,-115.4769914
6285924,OXXO SUC 50JPT PORTALES MXL,32.59527717,-115.5043248
6282936,OXXO SUC 50JPW PAPO TIJ,32.52904907,-117.0271849
6286133,OXXO SUC 50JQA JAZMINES TIJ,32.48873597,-116.982805
6284786,OXXO SUC 50JQJ JAUJA TIJ,32.48140378,-116.9529676
6288411,OXXO SUC 50JSC LOS VALLES TIJ,32.3905026,-116.9558215
6287380,OXXO SUC 50JSD ARA TIJ,32.46036671,-116.8740929
6287351,OXXO SUC 50JSF LOMA BLANCA TIJ,32.42013249,-117.0291744
6287332,OXXO SUC 50JSN CENTRO URBANO TIJ,32.56596223,-116.6318447
6287416,OXXO SUC 50JSO CUCHILLA TIJ,32.56696013,-116.6092495
6287432,OXXO SUC 50JSP VALLE EUGENIA TIJ,32.3950199,-116.9552602
9395770,OXXO SUC 50JU6 NUEVO MILENIO TIJ,32.4920199,-117.0648391
6286075,OXXO SUC 50JUE ARANJUEZ TIJ,32.50597958,-116.8677289
6287088,OXXO SUC 50JUL SANTA JULIA TIJ,32.49566985,-117.0528384
6285931,OXXO SUC 50JUP GPE. VICTORIA TIJ,32.47744188,-116.8761992
6283393,OXXO SUC 50JUS JUSTO SIERRA MXL,32.66526478,-115.4526411
6287062,OXXO SUC 50JUV JUVENTUD 2000 MXL,32.60214935,-115.4727083
6282961,OXXO SUC 50JUX GAONA TIJ,32.52073749,-117.048331
6285134,OXXO SUC 50JWF SAN FRANCISCO TIJ,32.48699177,-116.8471778
6284030,OXXO SUC 50JWG MAYA TIJ,32.50201845,-117.0389716
6287381,OXXO SUC 50JWY JARAGUAY TIJ,32.50028569,-116.9171508
6283641,OXXO SUC 50JXC JALISCO TIJ,32.49222739,-116.9554305
6780640,OXXO SUC 50JXG TOLEDO TIJ,32.50845156,-116.862882
6285135,OXXO SUC 50JXM OLIMPO TIJ,32.52675573,-117.0887707
6285159,OXXO SUC 50JXN ZAFIRO TIJ,32.50045377,-116.8493601
6283762,OXXO SUC 50JXX JARDINES MXL,32.64396842,-115.4444958
6288354,OXXO SUC 50JYI GINEBRA MXL,32.62367765,-115.4850171
6286145,OXXO SUC 50JYK ISLA TIJ,32.43817807,-117.0400263
6282767,OXXO SUC 50JZJ JAZMINEZ MXL,32.60288562,-115.5679658
9395771,OXXO SUC 50K13 ASTRAL TIJ,32.4640911,-116.8988312
9409150,OXXO SUC 50K3L OJO DE AGUA TIJ,32.47898823,-116.7915949
9409152,OXXO SUC 50K6O CARTAGENA TIJ,32.42644515,-116.9594426
6851995,OXXO SUC 50K7H MISTICO TIJ,32.48801545,-117.0900403
9419477,OXXO SUC 50K7K BAJA CALIFORNIA MXL,32.66176117,-115.5018119
9413774,OXXO SUC 50K7M VICENTE SUAREZ MXL,32.6488767,-115.4217637
9419661,OXXO SUC 50K7Q RUPESTRE TIJ,32.5238505,-116.0600014
9400515,OXXO SUC 50KA1 FERROCARRILEROS MXL,32.64333125,-115.468749
6285915,OXXO SUC 50KDI DIAMANTE TIJ,31.85744876,-116.59283
6287319,OXXO SUC 50KDJ REP. ARGENTINA MXL,32.66891003,-115.4293223
6285908,OXXO SUC 50KDR CONDOR MXL,32.59060268,-115.3854146
6286163,OXXO SUC 50KEM EMPERADORES TIJ,32.48749263,-116.9607416
6285025,OXXO SUC 50KFY DEL PUERTO TIJ,31.85870691,-116.5849499
6287139,OXXO SUC 50KHO CACHO TIJ,32.5218071,-117.0240795
6780585,OXXO SUC 50KIK CETYS TIJ,32.50199658,-116.9275915
6286152,OXXO SUC 50KIR RIBERA TIJ,32.5356252,-116.8713258
6287386,OXXO SUC 50KJL SAN LUIS TIJ,32.43154287,-116.9539941
6282750,OXXO SUC 50KJS CERRO PRIETO MXL,32.55967009,-115.3586708
6287421,OXXO SUC 50KJW CENTENARIO TIJ,32.53311609,-117.0472796
6286141,OXXO SUC 50KLF LA PERLA TIJ,32.51621972,-117.1198603
6854712,OXXO SUC 50KM1 OLIVOS TIJ,32.46595386,-116.9810863
6285937,OXXO SUC 50KNK PANASONIC TIJ,32.53881341,-116.9136849
6780441,OXXO SUC 50KQO EL OASIS TIJ,30.76378824,-116.0086041
6284782,OXXO SUC 50KRF CANTU TIJ,32.48259649,-117.0367403
6287379,OXXO SUC 50KTE TECOLOTE TIJ,32.45651455,-116.9950717
6287442,OXXO SUC 50KTH CATARINA TIJ,32.52151059,-116.9251796
6282775,OXXO SUC 50KTK TECAMACHALCO MXL,32.56805632,-115.3724629
6282755,OXXO SUC 50KTX CITAL MXL,32.62557182,-115.431893
6288375,OXXO SUC 50KUB MEXICO LINDO TIJ,32.4688304,-116.9324513
6288409,OXXO SUC 50KUD SINALOA TIJ,32.52325995,-116.9313262
6854813,OXXO SUC 50KUG CAMPO MILITAR TIJ,30.52722559,-115.9409572
6701392,OXXO SUC 50KUK BOTANERO TIJ,32.53758213,-117.0419177
6780450,OXXO SUC 50KUX MARINEROS TIJ,31.87513205,-116.6048906
6780458,OXXO SUC 50KVT CFE TIJ,31.87566988,-116.6204117
6285142,OXXO SUC 50KWD MARQUES TIJ,32.38332894,-116.9358525
6287357,OXXO SUC 50KXE MARGARITAS TIJ,32.51375954,-116.8807595
6286142,OXXO SUC 50KXK ABRAHAM GONZALEZ TIJ,32.51297434,-117.0573206
6287256,OXXO SUC 50KYL KILIWAS TIJ,31.89857798,-116.5708089
6288344,OXXO SUC 50KYY SANTA ANITA MXL,32.62733341,-115.3879405
6780663,OXXO SUC 50KZH CALZ. LAS HACIENDAS MXL,32.58735124,-115.4930626
6855001,OXXO SUC 50KZN MISION DEL VALLE MXL,32.62768532,-115.3928273
6282918,OXXO SUC 50KZQ COSTA DORADA TIJ,32.44510462,-117.0330195
9419487,OXXO SUC 50L1J 27 DE SEPTIEMBRE MXL,32.63466209,-115.5104972
6850922,OXXO SUC 50L48 SAN JUDAS TIJ,32.50187952,-117.0730424
9452661,OXXO SUC 50L56 ASEGURADORES TIJ,31.855056,-116.5672651
9456824,OXXO SUC 50L6M COSTA RICA TIJ,32.45244744,-116.9912046
6850923,OXXO SUC 50L6R SAUCILLO TIJ,32.475647,-116.8370211
6848529,OXXO SUC 50L7W ISLA TIBURON MXL,32.61835219,-115.4825441
9400172,OXXO SUC 50L9M FLORES MAGON TIJ,32.48342142,-117.0786917
9400173,OXXO SUC 50L9P BAJA CALIFORNIA TIJ,32.46976445,-116.9824034
9435557,OXXO SUC 50L9R DALIAS TIJ,32.52098703,-116.8901453
6791785,OXXO SUC 50LBU TENOCH TIJ,32.52052805,-117.0837363
6814171,OXXO SUC 50LBX TORTUGAS TIJ,32.51293063,-116.8929772
6703665,OXXO SUC 50LCF FABIOLA TIJ,32.50330163,-116.9768424
6287287,OXXO SUC 50LCP LARROQUE MXL,32.65798925,-115.4706451
6780651,OXXO SUC 50LDY BALTICO TIJ,32.53462782,-117.0615257
6286756,OXXO SUC 50LEX EXTRANGERA MXL,32.65183229,-115.4610091
9332297,OXXO SUC 50LHZ LIENZO CHARRO TIJ,32.36082698,-117.059048
6283676,OXXO SUC 50LIM LIMON TIJ,32.4671405,-116.805025
6287338,OXXO SUC 50LJD LINEA TECATE TIJ,32.57506265,-116.6272581
6282891,OXXO SUC 50LJR SONORA TIJ,32.49700045,-116.975947
6286254,OXXO SUC 50LKK EL ROSARIO TIJ,32.43282792,-117.0421405
6287289,OXXO SUC 50LLO EL LIENZO MXL,32.64047603,-115.418356
6286128,OXXO SUC 50LLU LLUVIA TIJ,32.51625471,-117.112366
6286144,OXXO SUC 50LMW LOMITAS TIJ,31.89167692,-116.5868421
6287272,OXXO SUC 50LOE LOS ENCINOS MXL,32.57399557,-115.4076229
6728877,OXXO SUC 50LOJ DUARA MXL,32.65363128,-115.3796501
6285925,OXXO SUC 50LOT RIO ELOTA MXL,32.62499417,-115.4275735
6286082,OXXO SUC 50LOY LOYOLA TIJ,31.85152345,-116.6093242
6284787,OXXO SUC 50LQA CASA GRANDE TIJ,32.46035503,-116.8740458
6282782,OXXO SUC 50LQD LOMBARDO II MXL,32.59807757,-115.4718878
6282738,OXXO SUC 50LQM MISION DEL ANGEL MXL,32.58586943,-115.4360717
9424103,OXXO SUC 50LR0 ALMA MXL,32.66547045,-115.4773222
6283639,OXXO SUC 50LSC LAZARO CARDENAS TIJ,32.49686479,-116.9689492
6283435,OXXO SUC 50LTY LETY MXL,32.6539332,-115.4328916
6780625,OXXO SUC 50LU3 DOMINGUEZ TIJ,32.53990319,-117.0112632
6286074,OXXO SUC 50LUB LUCIO BLANCO TIJ,32.38422697,-117.0571879
6282965,OXXO SUC 50LWQ LEGAL TIJ,32.51526437,-116.9837363
6282905,OXXO SUC 50LWW SILVA TIJ,32.54596673,-116.9090567
6282745,OXXO SUC 50LXK ATLIXCO MXL,32.56766427,-115.3366927
6283185,OXXO SUC 50LZA LAZARO CARDENAS MXL,32.62471546,-115.4231231
6851078,OXXO SUC 50M3Q PALERMO TIJ,32.45077976,-117.0381688
9403659,OXXO SUC 50M5L LAGUNA CAMPESTRE,32.57131143,-115.4287192
9462278,OXXO SUC 50M5S MALINCHE TIJ,32.5154795,-117.015592
9409153,OXXO SUC 50M64 MESA REDONDA TIJ,32.36341736,-116.9210516
6788612,OXXO SUC 50M6U CENTAURO DEL NORTE MXL,32.61971366,-115.498819
9403660,OXXO SUC 50M9P BONET MXL,32.5840892,-115.3424071
6780519,OXXO SUC 50MAT VIKINGO TIJ,32.51494615,-117.0715562
6780498,OXXO SUC 50MBX DEL CARMEN TIJ,31.71603228,-116.5718293
6792300,OXXO SUC 50MCG LOMA TOVA TIJ,32.54023355,-116.4165463
6283175,OXXO SUC 50MDR MADERO MXL,32.66671461,-115.4602692
6286131,OXXO SUC 50MFL MIGUEL ALEMAN TIJ,32.49177977,-116.91435
6287275,OXXO SUC 50MFO LAS CALIFORNIAS MXL,32.5980853,-115.4186015
6282966,OXXO SUC 50MFX MALOF TIJ,32.53604958,-117.0385843
6286136,OXXO SUC 50MGK MAGNOLIAS TIJ,32.46304769,-116.8299274
6787565,OXXO SUC 50MGM BARCENAS MXL,32.59441035,-115.3411039
9462279,OXXO SUC 50MGP KENNEDY TIJ,31.88255788,-116.6141886
6796889,OXXO SUC 50MHP NATURA MXL,32.60544875,-115.3581834
6286595,OXXO SUC 50MHV SANTA CECILIA TIJ,32.56237168,-116.603752
6287294,OXXO SUC 50MIL COLEGIO MILITAR MXL,32.64602201,-115.505739
6283124,OXXO SUC 50MIS MISION TIJ,32.5278517,-117.0724206
6286173,OXXO SUC 50MJG MONTANA TIJ,32.43488495,-117.0305708
6285151,OXXO SUC 50MJT SUCHIATE TIJ,32.50525074,-116.9337826
6285144,OXXO SUC 50MLF MONTEBELLO TIJ,32.42384148,-116.9430922
6286594,OXXO SUC 50MLJ MULEGE TIJ,32.52638601,-117.0650496
6287284,OXXO SUC 50MME AMERICAS MXL,32.66291965,-115.4397661
6286757,OXXO SUC 50MMO MOCORITO MXL,32.63427167,-115.4345395
6287262,OXXO SUC 50MNK MINA TIJ,31.85861809,-116.6006971
6287066,OXXO SUC 50MNN NARANJOS II MXL,32.5898846,-115.4441891
6287310,OXXO SUC 50MNR MONARCAS MXL,32.59512042,-115.4825843
6283469,OXXO SUC 50MOI INDEPENDENCIA MXL,32.63922088,-115.4324119
6282766,OXXO SUC 50MOW MORO MXL,32.65322838,-115.3855131
6287263,OXXO SUC 50MPF MACHEROS TIJ,31.86768699,-116.6227176
6287260,OXXO SUC 50MQQ MEXICO TIJ,31.87112278,-116.5955563
6283258,OXXO SUC 50MTJ MATAMOROS TIJ,32.48760864,-116.8809631
